news_uid,team,date,score,score_norm,is_relevant,reason
6501ad4824bb,Gaziantep,2026-03-08,2,0.5,True,The manager expressed criticism towards the team's performance and acknowledged problems that need to be addressed.
208ccd74de0e,Gaziantep,2026-03-08,3,0.75,True,"The article mentions fan protests and Burak Yılmaz's response to resignation calls, indicating a strong signal of potential managerial change."
bd2645f1a40c,Gaziantep,2026-03-08,4,1.0,True,"The team's coach Burak Yılmaz has responded to resignation reactions with a statement that implies he is not leaving, but the tone suggests a strong possibility of a change in the near future."
ec8327425ad0,Gaziantep,2026-03-08,0,0.0,False,"The article is about the current manager's statement, not a change in management."
8a647ad76c85,Gaziantep,2026-03-08,4,1.0,True,"The article mentions protests and a strong reaction from the team's player Burak Yılmaz, indicating a confirmed firing/resignation situation."
012cef65d207,Gaziantep,2026-03-08,0,0.0,True,"The article is a response to Burak Yılmaz's resignation, indicating no immediate change in the manager."
e2db3d5526ce,Gaziantep,2026-03-08,3,0.75,True,Protests/named replacement implied by 'çok konuşulacak açıklamalar' (very talkable statements) about the manager.
2c4afd22ad4f,Genclerbirligi,2026-03-08,0,0.0,False,new coach profile
4ea1e3082f18,Genclerbirligi,2026-03-08,3,0.75,True,"The article mentions 4 teknik direktör (coaches) and 3 başkan (presidents) took office, implying a significant change in the team's management, which is a strong signal for a potential change in the current manager."
ad9a3975b31c,Karagumruk,2026-03-08,0,0.0,False,No indication of a manager change or criticism.
43b4e8235450,Karagumruk,2026-03-08,4,1.0,True,"The article headline suggests that Burak Yılmaz is likely to resign, as it mentions 'İstifa yükleniyor' which translates to 'Resignation is being loaded'."
c28503264079,Karagumruk,2026-03-08,3,0.75,True,Protests/named replacement implied by 'istifa sesleri' (resignation rumors) and criticism of Burak Yılmaz.
171a7febc4f3,Kasimpasa,2026-03-08,0,0.0,False,no signal or new appointment
917038029099,Kasimpasa,2026-03-08,2,0.5,True,"The article mentions that the team is going through a difficult process, implying criticism towards the current manager."
46307014d911,Kasimpasa,2026-03-08,0,0.0,False,No mention of a manager change or new appointment for Kasimpasa.
dbd98a6df445,Samsunspor,2026-03-08,2,0.5,True,"The manager, Thorsten Fink, is expressing criticism after a match, indicating potential dissatisfaction."
ea63ed897b90,Samsunspor,2026-03-08,2,0.5,True,"The article mentions the coach, Thorsten Fink, and criticizes him, indicating a moderate level of criticism."
95eb122482ab,Samsunspor,2026-03-08,2,0.5,True,"The article contains criticism of the team's performance, but does not mention any managerial change or departure rumour."
c803079c9ea2,Fenerbahce,2026-03-09,0,0.0,False,"The article is about a positive statement from the current manager, indicating no signal for a change."
049e62f582f7,Fenerbahce,2026-03-09,2,0.5,True,"The coach is criticizing the situation, indicating potential dissatisfaction."
72b769c85321,Fenerbahce,2026-03-09,0,0.0,False,"The article is about the current manager, Domenico Tedesco, and does not indicate any change in management."
b99546de35b3,Fenerbahce,2026-03-09,3,0.75,True,"Protests and criticism are mentioned in the article, indicating a strong signal for a potential change in management."
a0f51acaa607,Galatasaray,2026-03-09,0,0.0,False,"The article is about the current manager's statement, not a change in management."
7ed02a586277,Galatasaray,2026-03-09,0,0.0,False,"The article is about the passing of the manager, not a change in management."
5bafbcc16c7d,Galatasaray,2026-03-09,0,0.0,True,"The article is about Arne Slot, the current manager of Liverpool, commenting on Galatasaray, indicating no manager change is expected."
1cef0832bec3,Galatasaray,2026-03-09,0,0.0,False,The article does not mention any managerial change or criticism.
44a5a9bc1afa,Gaziantep,2026-03-09,2,0.5,True,"The manager responded to criticism, but the tone suggests a moderate level of criticism."
18b39d71ce9b,Kayserispor,2026-03-09,2,0.5,True,"The manager is criticizing the referees, which is a moderate sign of dissatisfaction."
214f5dcd65ce,Kayserispor,2026-03-09,2,0.5,True,"The article contains criticism from the coach, Erling Moe, but does not indicate any immediate managerial change."
e480ff66d194,Kayserispor,2026-03-09,0,0.0,False,No mention of Kayserispor or a manager change
e00b4e09b0dd,Kocaelispor,2026-03-09,0,0.0,False,No manager change mentioned in the article.
9766066833fb,Samsunspor,2026-03-09,2,0.5,True,"The team's technical director Thorsten Fink is expressing disappointment, indicating criticism towards the team's performance."
2c940ac2715a,Samsunspor,2026-03-09,0,0.0,False,"The article headline does not indicate a manager change, and the date is recent, so it's likely an interview or a reaction to a recent event."
6cef0671fadd,Samsunspor,2026-03-09,4,1.0,True,"The article is about the death of Engin Fırat, the Turkish coach of Samsunspor, which implies he has left the team."
80c23549369a,Trabzonspor,2026-03-09,2,0.5,True,"The article contains criticism from the manager, indicating a moderate level of expectation for a change."
4416a86b3674,Galatasaray,2026-03-10,0,0.0,False,"The article is about Okan Buruk's statement after a match, there's no indication of a manager change."
36b91a1665a5,Genclerbirligi,2026-03-10,2,0.5,True,"The team's coach is criticizing his team's performance, indicating some level of dissatisfaction."
d144cde03216,Trabzonspor,2026-03-10,0,0.0,False,"The article is about the death of an assistant coach, not a manager change."
a1485ba22fb2,Trabzonspor,2026-03-10,0,0.0,False,"The article is about the passing of an assistant coach, not a manager change."
70786754c1c0,Trabzonspor,2026-03-10,0,0.0,False,No mention of manager change or new appointment for Trabzonspor.
f781807e7f9d,Trabzonspor,2026-03-10,0,0.0,False,"The article is about the death of an assistant coach, not a managerial change."
0e8ea331823a,Trabzonspor,2026-03-10,0,0.0,False,"The article is about the death of a team's assistant coach, not a manager change."
df6b744a177b,Trabzonspor,2026-03-10,0,0.0,False,"The article is a new coach profile, which does not indicate a manager change."
5323a43c4630,Kocaelispor,2026-03-11,0,0.0,False,"The article is about the current manager's statement, not a change in management."
c0eb638828f4,Kocaelispor,2026-03-11,0,0.0,False,The article does not mention a manager change or a new appointment.
ce750aedc77a,Samsunspor,2026-03-11,0,0.0,False,"The article is about the current manager's statement, not a change in management."
d394e395c441,Samsunspor,2026-03-11,0,0.0,False,"The article is about the current manager Fink, so there is no indication of a change."
45a7fa9275d2,Trabzonspor,2026-03-11,0,0.0,False,"The article is about a successful coach, not a change in management."
6b9853d60089,Trabzonspor,2026-03-11,0,0.0,False,The article headline does not indicate any manager change or criticism.
df0cd8207e2c,Gaziantep,2026-03-12,3,0.75,True,"The team is looking for a new period under Burak Yılmaz, implying criticism and possibly a change in management."
0207da03eadc,Gaziantep,2026-03-12,3,0.75,True,"The article is discussing criticism of Burak Yılmaz's performance, implying that the team is looking for a change."
025161232d2d,Kayserispor,2026-03-12,4,1.0,True,"The article mentions a manager leaving the team in a difficult manner, indicating a confirmed firing."
2ad1e4c15cef,Kocaelispor,2026-03-12,0,0.0,True,new coach profile
4cfef884deb8,Rizespor,2026-03-12,0,0.0,False,"The article is about the current manager's statement, not a change in management."
2832612219dd,Fenerbahce,2026-03-13,3,0.75,True,"The article mentions a possible separation between Fenerbahçe and their coach, Tedesco, with a statement from a Fenerbahçe executive."
1bdd808ef544,Fenerbahce,2026-03-13,4,1.0,True,"The article suggests that Domenico Tedesco has been fired from Fenerbahçe, with the first statement having been made."
78e90b11d5ae,Fenerbahce,2026-03-13,3,0.75,True,"The article mentions an urgent meeting after the match and the management's response to a question about Tedesco's departure, indicating strong criticism and a potential change."
2bc5221afc27,Fenerbahce,2026-03-13,4,1.0,True,"The article discusses Tedesco's potential departure from Fenerbahçe, mentioning whether he was fired or left, and includes a question about whether he received a settlement."
8f8f9ac1cba8,Fenerbahce,2026-03-13,3,0.75,True,"Protests/named replacement after a loss, indicating a strong expectation of a manager change."
f21625efa20e,Karagumruk,2026-03-13,0,0.0,False,"The article is about a match win, not a managerial change."
7f45f2151ad9,Karagumruk,2026-03-13,4,1.0,True,"The article is asking if Tedesco left or was fired from Fenerbahçe, implying he is no longer the manager of Karagumruk."
69cb12db4144,Kocaelispor,2026-03-13,0,0.0,True,"no indication of a manager change, article discusses team's goals and morale"
5c579c34ab39,Samsunspor,2026-03-13,0,0.0,False,"The article is about Thorsten Fink's interview, there is no indication of a manager change."
021b5ea66c67,Trabzonspor,2026-03-13,4,1.0,True,"The article mentions the resignation of Kenan Koçak from Iğdır FK, but it's not related to Trabzonspor, so it's not directly relevant to the team."
c4a6684cbf43,Antalyaspor,2026-03-14,3,0.75,True,"The manager Sami Uğurlu expresses strong emotions, indicating potential unrest within the team."
91a62b581be0,Buyuksehyr,2026-03-14,3,0.75,True,"The article mentions criticism towards Nuri Şahin after a red card incident, indicating a strong signal of potential managerial change."
94ebc6634f1e,Fenerbahce,2026-03-14,3,0.75,True,"Protests/named replacement mentioned in the headline, indicating a strong expectation of a manager change."
08027752bc40,Fenerbahce,2026-03-14,3,0.75,True,Article discusses Tedesco's potential departure and speculates about Fenerbahçe's next coach.
b1588561efbf,Fenerbahce,2026-03-14,4,1.0,True,"The article is about Tedesco's potential departure or resignation, with a title indicating a recent development and a meeting with Sadettin Saran."
dec737537ebf,Fenerbahce,2026-03-14,3,0.75,True,"The article discusses Tedesco's potential departure and includes a conversation with Sadettin Saran, suggesting strong criticism and possibly a named replacement."
90f9112a3874,Fenerbahce,2026-03-14,4,1.0,True,"The article is asking if Tedesco has resigned or if the Fenerbahçe coach has left, indicating a confirmed firing or resignation."
9d9c7c32bb2e,Fenerbahce,2026-03-14,4,1.0,True,"The article is asking if Tedesco has resigned or been fired, indicating a confirmed change in management."
e38ec30c99b7,Fenerbahce,2026-03-14,3,0.75,True,"The article asks about Tedesco's potential departure or resignation, indicating a strong signal of a possible change in management."
73de5e1ec606,Fenerbahce,2026-03-14,4,1.0,True,"The article suggests that Tedesco has been fired, as it asks if he has resigned and if he has been removed from Fenerbahçe."
4045d9ecc308,Fenerbahce,2026-03-14,3,0.75,True,"Protests/named replacement implied by 'kritik zirve sona erdi' which suggests a critical end to the season, possibly leading to a change in management."
d3a715a4fffa,Fenerbahce,2026-03-14,3,0.75,True,"The article discusses the possibility of Sadeddin Saran leaving his position after a loss, indicating strong criticism and potential protests."
ccd521489931,Fenerbahce,2026-03-14,4,1.0,True,"The article asks if the manager Sadeddin Saran has been fired, indicating a confirmed firing or resignation."
21ab4aa342ca,Goztep,2026-03-14,0,0.0,False,"The article is about the team's coach giving positive statements, no indication of a change in management."
31c1a044c24e,Karagumruk,2026-03-14,0,0.0,False,"The article is about Fenerbahçe, not Karagumruk."
10bb628ea1dc,Kocaelispor,2026-03-14,3,0.75,True,"The article mentions a strong reaction from a player, which could indicate tension within the team and potentially lead to a managerial change."
69dc8dd5d8ca,Kocaelispor,2026-03-14,3,0.75,True,Protests/named replacement implied by the player's outburst.
7607f129100f,Kocaelispor,2026-03-14,4,1.0,True,"The article reports a shocking protest against the coach, indicating a strong expectation of a manager change."
f8b3a3bc77ac,Konyaspor,2026-03-14,0,0.0,False,"The article headline does not indicate a manager change, it's about the current manager's statement."
8d913e701f2c,Rizespor,2026-03-14,0,0.0,False,"The article does not mention a manager change, it's about a match commentary."
05039faa4b57,Trabzonspor,2026-03-14,0,0.0,False,The article does not mention a manager change or a new appointment.
d18123057373,Alanyaspor,2026-03-15,2,0.5,True,The manager is being criticized for the team's performance.
f658437552c2,Alanyaspor,2026-03-15,0,0.0,True,"The article headline mentions Tedesco's potential resignation, but it's about Fenerbahçe, not Alanyaspor."
ba03fc2a04c6,Buyuksehyr,2026-03-15,0,0.0,False,"The article is a pre-match analysis by the current coach, not related to a potential change in management."
2f5b3d49f63a,Eyupspor,2026-03-15,2,0.5,True,"The article contains criticism of the current manager, Atilla Gerin."
fee8034891e9,Fenerbahce,2026-03-15,3,0.75,True,"The article mentions a potential replacement for Tedesco if he leaves, indicating strong expectation of a manager change."
6b662cd8f129,Fenerbahce,2026-03-15,0,0.0,True,"The article headline mentions a negotiation between Saran and Tedesco, but does not indicate any managerial change."
49cc5c593c9f,Fenerbahce,2026-03-15,4,1.0,True,The article discusses the possibility of the coach being fired after a meeting with Sadettin Saran.
a0635d522dea,Galatasaray,2026-03-15,0,0.0,True,"The article is about Arne Slot, but he is the manager of Liverpool, not Galatasaray."
3da973b7a11e,Kocaelispor,2026-03-15,3,0.75,True,"Strong criticism from the manager, with protests and a named replacement not explicitly mentioned but the manager's harsh words and the team's reaction to the referee's decision suggest a strong criticism."
ff0d7a99eb0d,Alanyaspor,2026-04-14,4,1.0,True,"The article headline explicitly states that Burak Yılmaz resigned, indicating a confirmed firing/resignation."
ca8ab63afb32,Alanyaspor,2026-04-14,4,1.0,True,"The article reports the confirmed resignation of Burak Yılmaz, the manager of Alanyaspor."
29d1201836d0,Galatasaray,2026-04-14,4,1.0,True,"The article suggests that Okan Buruk has resigned from Galatasaray, which is a confirmed firing/resignation."
41a83ebf710c,Gaziantep,2026-04-14,4,1.0,True,"The manager, Burak Yılmaz, has announced his resignation after a loss, and has been critical of the referee."
5393b76e5289,Gaziantep,2026-04-14,0,0.0,False,new coach profile
c749da0df8cc,Gaziantep,2026-04-14,0,0.0,False,"The article is a thank you message to Burak Yılmaz, indicating no change in management."
ca46e05ff9cc,Gaziantep,2026-04-14,0,0.0,True,new coach profile
5d6d2ae18144,Gaziantep,2026-04-14,4,1.0,True,Confirmed resignation of Burak Yılmaz from Gaziantep FK.
800abafb6a0a,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the manager Burak Yılmaz has left the team.
06721ca630db,Gaziantep,2026-04-14,4,1.0,True,"The article states that Burak Yılmaz has parted ways with Gaziantep FK, indicating a confirmed firing or resignation."
5c350d397896,Gaziantep,2026-04-14,4,1.0,True,Confirmed firing/resignation of Burak Yılmaz as Gaziantep FK's manager.
1038dc5b8980,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the manager Burak Yılmaz has parted ways with the team.
813dba18e232,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the manager Burak Yılmaz has parted ways with the team.
a3643d1dcd7f,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the manager Burak Yılmaz has parted ways with Gaziantep FK.
351de0e4c8cd,Gaziantep,2026-04-14,4,1.0,True,Gaziantep FK officially announced that they have parted ways with Burak Yılmaz.
76818dc323af,Gaziantep,2026-04-14,4,1.0,True,"The article states that Burak Yılmaz and Gaziantep FK parted ways, indicating a confirmed firing or resignation."
39952394a97a,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the manager Burak Yılmaz has parted ways with the team.
3978582d7a21,Gaziantep,2026-04-14,4,1.0,True,The article mentions that Burak Yılmaz has officially parted ways with Gaziantep FK.
d19882314c1d,Gaziantep,2026-04-14,4,1.0,True,"The article explicitly states that the Burak Yılmaz era has ended at Gaziantep FK, indicating a confirmed firing or resignation."
42df8ce1da79,Gaziantep,2026-04-14,0,0.0,True,"The article is about Gaziantep FK announcing a decision regarding Burak Yılmaz, which implies a new appointment or a decision about a player, not a manager change."
63ec07953c6f,Gaziantep,2026-04-14,4,1.0,True,"The article states that the Burak Yılmaz era has ended, indicating a confirmed firing or resignation."
f225d5dfdbbe,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that Burak Yılmaz's era has ended and he has officially parted ways with Gaziantep FK.
16e6c7d80c2f,Gaziantep,2026-04-14,4,1.0,True,"The article headline explicitly states that Burak Yılmaz has parted ways with Gaziantep FK, indicating a confirmed firing or resignation."
7b73b6426ae0,Gaziantep,2026-04-14,4,1.0,True,The article mentions that Burak Yılmaz has officially parted ways with Gaziantep FK.
3245d9fe042d,Gaziantep,2026-04-14,4,1.0,True,"The article states that Burak Yılmaz has parted ways with Gaziantep FK, indicating a confirmed firing or resignation."
ac4e06cbf7fb,Gaziantep,2026-04-14,4,1.0,True,"The article is about Burak Yılmaz's potential resignation, which implies that the manager of Gaziantep has already left the team."
40708476f671,Gaziantep,2026-04-14,4,1.0,True,"The article confirms the resignation of the manager, Burak Yılmaz, after a match."
ff3942250e35,Gaziantep,2026-04-14,4,1.0,True,The article mentions a confirmed resignation from Gaziantep FK.
62c6ae991f9d,Gaziantep,2026-04-14,4,1.0,True,"The article mentions a player, Burak Yılmaz, criticizing the MHK and TFF, and stating he was inspired to resign after a phone conversation."
7121a70a9a12,Gaziantep,2026-04-14,4,1.0,True,"The article is about Burak Yılmaz's potential resignation as Gaziantep's manager, indicating a confirmed situation."
cd1209b4a767,Gaziantep,2026-04-14,4,1.0,True,Confirmed resignation of Burak Yılmaz as Gaziantep FK manager.
c2d903aff917,Gaziantep,2026-04-14,3,0.75,True,"The article mentions a shocking claim from a departing player, indicating potential unrest within the team."
9a230a496e5d,Gaziantep,2026-04-14,4,1.0,True,"The article mentions the resignation of Burak Yılmaz, which is a confirmed firing."
25ea365cc4bb,Gaziantep,2026-04-14,4,1.0,True,"The article states that Burak Yılmaz's resignation was accepted, indicating a confirmed firing."
3d58aa6f3368,Gaziantep,2026-04-14,4,1.0,True,The article is about Burak Yılmaz's potential resignation or departure from Gaziantep.
18662066fb41,Gaziantep,2026-04-14,3,0.75,True,"The article mentions Burak Yılmaz making a statement that implies criticism towards the team or management, which could lead to a change in management."
24cd32cff716,Gaziantep,2026-04-14,4,1.0,True,The article confirms the separation between Gaziantep FK and Burak Yılmaz.
5082fd995425,Gaziantep,2026-04-14,0,0.0,True,"The article headline mentions a statement from Burak Yılmaz, but does not indicate any change in the manager."
6551b98c7568,Gaziantep,2026-04-14,0,0.0,False,No mention of a manager change or criticism towards the manager.
a89562371825,Gaziantep,2026-04-14,4,1.0,True,"The team has officially announced the departure of Burak Yılmaz, indicating a confirmed firing."
b143cec9036d,Gaziantep,2026-04-14,4,1.0,True,The article explicitly states that the Burak Yılmaz era has officially ended at Gaziantep FK.
6cc2b854ae7f,Gaziantep,2026-04-14,4,1.0,True,"The article headline mentions a farewell to Burak Yılmaz, indicating a confirmed departure."
c1d98e8a2c68,Gaziantep,2026-04-14,3,0.75,True,"Protests/named replacement implied by Burak Yılmaz's controversy, with Hamit Altıntop's reaction possibly indicating a change in management."
bd383ba4cec9,Gaziantep,2026-04-14,3,0.75,True,Protests/named replacement mentioned in the headline.
d04e848c344d,Gaziantep,2026-04-14,0,0.0,True,"The article discusses the president of Gaziantep FK talking about Burak Yılmaz's resignation, but does not mention a new coach or any criticism towards the current one."
118c96cb4b5d,Gaziantep,2026-04-14,0,0.0,True,new coach profile
86af790717a4,Gaziantep,2026-04-14,4,1.0,True,"The article explicitly states that the manager, Burak Yılmaz, has resigned after a match."
137607a59507,Gaziantep,2026-04-14,0,0.0,False,"The article is a thank you message to Burak Yılmaz, indicating no change in management."
7a2f480e5331,Gaziantep,2026-04-14,0,0.0,False,"The article is a thank you message to Burak Yılmaz, indicating no change in management."
1586338113fd,Gaziantep,2026-04-14,4,1.0,True,"The article states that Burak Yılmaz has parted ways with Gaziantep FK, indicating a confirmed firing or resignation."
c869ac56bc89,Gaziantep,2026-04-14,4,1.0,True,"The article explicitly mentions Burak Yılmaz's resignation from Gaziantep, indicating a confirmed firing."
45228408bdf4,Gaziantep,2026-04-14,4,1.0,True,"The article reports on the confirmed resignation of Burak Yılmaz, the manager of Gaziantep."
8d452c0663c6,Gaziantep,2026-04-14,0,0.0,True,new coach profile
f48bcbf537c1,Gaziantep,2026-04-14,4,1.0,True,"The article mentions a decision from the PFDK (Professional Football Disciplinary Committee) regarding Burak Yılmaz, which implies a strong action against the team's management or a player, likely resulting in a manager change."
72bb596dd018,Gaziantep,2026-04-14,4,1.0,True,The article headline mentions Burak Yılmaz's resignation from Gaziantep FK.
2c48623c353f,Gaziantep,2026-04-14,4,1.0,True,The article reports the confirmed resignation of Burak Yılmaz from Gaziantep FK.
0a9e9dbe315c,Gaziantep,2026-04-14,4,1.0,True,"The article mentions a shocking accusation from Burak Yılmaz after his resignation, indicating a strong signal of a manager change."
e87ba4998f2a,Gaziantep,2026-04-14,0,0.0,False,The article does not mention a manager change or a new appointment.
2d3b9512e354,Gaziantep,2026-04-14,0,0.0,False,The article does not mention a manager change or a new appointment.
7b802e986e81,Gaziantep,2026-04-14,0,0.0,False,No indication of a managerial change in the article.
ac58c9a2bad1,Genclerbirligi,2026-04-14,4,1.0,True,"The article mentions a reason for the manager's departure, implying a confirmed firing."
5216e6d05ec1,Genclerbirligi,2026-04-14,4,1.0,True,The manager was explicitly fired due to a specific reason.
57af39a3c4e9,Genclerbirligi,2026-04-14,0,0.0,False,new coach profile
ea0cc0d973b8,Genclerbirligi,2026-04-14,4,1.0,True,The team's successful manager was fired after the president stood up in protest.
12ab91d66113,Genclerbirligi,2026-04-14,0,0.0,True,"The article mentions support and a call for Metin Diyadin, indicating no immediate change in management."
e64fe3a3134d,Karagumruk,2026-04-14,0,0.0,False,"This article is a manager profile, not a news article about a potential change."
ba0a91f91b78,Kocaelispor,2026-04-14,4,1.0,True,"The article mentions that Burak Yılmaz has resigned, indicating a confirmed firing."
9ffcd173b6e7,Kocaelispor,2026-04-14,4,1.0,True,"The article headline explicitly states that Burak Yılmaz has resigned, indicating a confirmed firing or resignation."
0f121e8f0455,Konyaspor,2026-04-14,0,0.0,False,"The article is an expression of appreciation for a player, not a manager change."
1c12f0c751c9,Rizespor,2026-04-14,3,0.75,True,"The article mentions a player's (Burak Yılmaz) departure and a potential threat, which could indicate criticism or unrest within the team, suggesting a strong signal for a potential manager change."
cc6378ff44d8,Rizespor,2026-04-14,4,1.0,True,"The article mentions Burak Yılmaz criticizing the TFF, which implies he has resigned or been fired."
212a2b52a398,Fenerbahce,2026-04-15,0,0.0,True,"The article is about potential new coach candidates, indicating no current manager change."
c9760a1c8374,Galatasaray,2026-04-15,4,1.0,True,Galatasaray Başkanı Dursun Özbek'ten Okan Buruk kararı indicates a confirmed decision to fire the current coach.
16c1ebc58d17,Galatasaray,2026-04-15,2,0.5,True,Criticism of the manager's dependency on a player.
c5d9e07b4a8e,Gaziantep,2026-04-15,4,1.0,True,"Confirmed firing/resignation of Burak Yılmaz, the manager of Gaziantep FK, after a public statement of resignation."
2671ed86210d,Gaziantep,2026-04-15,0,0.0,False,"The article is about the end of Burak Yılmaz's tenure, but it does not mention any manager change or criticism."
9f682d20b677,Gaziantep,2026-04-15,0,0.0,True,"The article is about a player's departure, not a manager change."
0377df248e29,Gaziantep,2026-04-15,0,0.0,False,"The article headline does not indicate a manager change, it's about a player's performance."
fd81535cc01d,Trabzonspor,2026-04-15,0,0.0,False,The article does not mention any managerial change or appointment.
7a5d06fc0c62,Trabzonspor,2026-04-15,0,0.0,False,"The article is about a positive update for the coach, indicating no change is expected."
c9c0301964ab,Galatasaray,2026-04-16,4,1.0,True,"The article headline suggests that Okan Buruk has resigned, indicated by the phrase 'istifa mı etti' which means 'did he resign'."
45aab27a72a1,Galatasaray,2026-04-16,0,0.0,False,The article is not related to Galatasaray or a manager change.
85fc9ab7df7c,Gaziantep,2026-04-16,3,0.75,True,"The article mentions a potential replacement for Burak Yılmaz, indicating strong expectation of a manager change."
735ddc0fd0bc,Gaziantep,2026-04-16,4,1.0,True,"Confirmed firing/resignation of Burak Yılmaz, and a new coach Sumudica is named as replacement."
6eb3ce1f7468,Gaziantep,2026-04-16,4,1.0,True,"The article reports that Burak Yılmaz has been sent to the PFDK due to 4 separate breaches, indicating a confirmed firing."
cd7a5c113624,Gaziantep,2026-04-16,3,0.75,True,"The article mentions Sumudica as an iddiası (candidate) after Burak Yılmaz, indicating strong speculation about a potential replacement."
ab6c3ac4bb15,Rizespor,2026-04-16,4,1.0,True,"The article is about a confirmed resignation of a manager, Burak Yılmaz, after a match."
ee4ece8a5575,Samsunspor,2026-04-16,3,0.75,True,"The article mentions two former Samsunspor managers being on the radar of Gaziantep FK, indicating strong speculation about a potential change in management."
b18fe3d8931f,Alanyaspor,2026-04-17,3,0.75,True,"The article mentions a strong reaction from Tedesco to a question about his resignation, indicating potential unrest within the team."
d5c454160ca8,Antalyaspor,2026-04-17,0,0.0,False,"The article is about the team's confidence in staying in the league, not about a potential manager change."
cbf5dfd2378d,Antalyaspor,2026-04-17,0,0.0,False,"The article is about the team's performance and the manager's statement, but there is no indication of a manager change."
f736c17fe6b1,Antalyaspor,2026-04-17,0,0.0,False,"No indication of a manager change, just a post-match interview."
8b252b57a916,Fenerbahce,2026-04-17,0,0.0,False,"The article is about Tedesco's pre-match analysis, not a manager change."
48aae0d4698d,Fenerbahce,2026-04-17,0,0.0,False,"The article is about the current manager's statement, not a change in management."
3d1fe7fd5e49,Fenerbahce,2026-04-17,0,0.0,True,new coach profile
13c44a555273,Fenerbahce,2026-04-17,0,0.0,False,"No indication of a manager change, article is about a recent goal and the coach's reaction."
edfdee85301b,Fenerbahce,2026-04-17,0,0.0,False,No indication of a manager change in the article.
d0750a5d0d98,Fenerbahce,2026-04-17,4,1.0,True,"The article is about a potential resignation of the manager, Domenico Tedesco, with a press conference mention."
8993d28e7336,Fenerbahce,2026-04-17,3,0.75,True,Protests and criticism towards Domenico Tedesco's potential resignation.
0ff1f3feae08,Fenerbahce,2026-04-17,0,0.0,True,"The article is a response to a resignation question, but it does not confirm the departure of the manager."
8efcb25d38c2,Fenerbahce,2026-04-17,0,0.0,True,"The article is a response to a question about Domenico Tedesco's resignation, but it does not confirm his departure."
c15006862f6a,Fenerbahce,2026-04-17,3,0.75,True,"Protests and a named replacement ('Tedesco') are mentioned in the article, indicating a strong signal for a manager change."
963df02fdf00,Galatasaray,2026-04-17,0,0.0,False,No manager change mentioned in the article.
ff75e7d8d907,Gaziantep,2026-04-17,4,1.0,True,"The article mentions Burak Yılmaz's resignation after criticizing MHK, implying that the manager of Gaziantep has left the team."
848e74fa0320,Kasimpasa,2026-04-17,0,0.0,False,"The article is about Shota Arveladze's stats, not a manager change."
ca4a79575f3e,Konyaspor,2026-04-17,0,0.0,False,"The article is about the team's coach giving pre-match comments, not about a change in management."
117fa338c92f,Rizespor,2026-04-17,0,0.0,False,"The article is about the coach's evaluation of a match, not a potential change in management."
2fd9b797251d,Rizespor,2026-04-17,0,0.0,False,No manager change mentioned in the article.
56f02923bbb8,Rizespor,2026-04-17,3,0.75,True,"The coach, Recep Uçar, is being critical, indicating potential issues with his position."
11e5ba3c47c1,Rizespor,2026-04-17,3,0.75,True,"The article mentions a question about Domenico Tedesco's resignation, indicating strong criticism or protests."
75b9fe261906,Rizespor,2026-04-17,3,0.75,True,"The article mentions a question about Domenico Tedesco's resignation, implying that there are protests or concerns about his position."
58d0a6d85117,Alanyaspor,2026-04-18,0,0.0,False,new coach profile
9e220f5a2a01,Eyupspor,2026-04-18,3,0.75,True,"The coach is criticizing the team's performance, indicating a strong dissatisfaction."
80c4ef2efa3f,Fenerbahce,2026-04-18,4,1.0,True,"The article headline mentions 'İstifa' which translates to 'resignation', indicating a confirmed firing or resignation of the manager."
66dea6808159,Fenerbahce,2026-04-18,0,0.0,False,"The article is about a team's determination to win, not a managerial change."
cc1a672c56b0,Galatasaray,2026-04-18,2,0.5,True,"The article contains a critical statement from the manager, Okan Buruk, towards the referee, indicating moderate criticism."
d6aacdc0ac7d,Galatasaray,2026-04-18,3,0.75,True,"The article contains strong criticism from Okan Buruk towards referees, indicating potential tension and unrest within the team."
7c2b1ba17ce6,Galatasaray,2026-04-18,0,0.0,False,"The article is about Okan Buruk's emotional moments, not a managerial change."
5659cbe2e4ae,Galatasaray,2026-04-18,0,0.0,False,"The article does not mention a manager change, but rather discusses a player's absence."
ef78d985662b,Galatasaray,2026-04-18,3,0.75,True,"The article mentions two changes from Okan Buruk, implying significant criticism or dissatisfaction with his performance."
44772ab72e58,Galatasaray,2026-04-18,0,0.0,False,"The article is about a statement from the manager, not a change in management."
0826eb4b917d,Galatasaray,2026-04-18,4,1.0,True,The article reports the confirmed resignation of Okan Buruk from Galatasaray.
07dc33c4e4ce,Galatasaray,2026-04-18,3,0.75,True,"The article mentions a protest (hakem isyanı) which indicates a strong criticism of the current manager, Okan Buruk."
34a0ea7b2c07,Galatasaray,2026-04-18,2,0.5,True,"The manager, Okan Buruk, made a sert hakem eleştirisi (severe criticism) of the referee after the match."
